input_id,experiment_id,model_version,step,corruption_level,predicted_class,actual_class,correct,confidence,proba_class0,proba_class1
doc_01374,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5076526905415647,0.5076526905415647,0.4923473094584353
doc_00566,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6717248183670941,0.6717248183670941,0.328275181632906
doc_00566,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.678294580082506,0.678294580082506,0.321705419917494
doc_00566,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6738427662056078,0.6738427662056078,0.3261572337943922
doc_00566,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6353591896697788,0.6353591896697788,0.3646408103302213
doc_00566,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.5954831885168861,0.5954831885168861,0.4045168114831139
doc_00566,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6302067971738018,0.6302067971738018,0.3697932028261982
doc_00796,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.5590970967831508,0.5590970967831508,0.4409029032168493
doc_00796,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.559740969842912,0.559740969842912,0.440259030157088
doc_00796,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5607168195350466,0.4392831804649534,0.5607168195350466
doc_00796,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5288312920642514,0.4711687079357486,0.5288312920642514
doc_00796,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5468824906206857,0.4531175093793143,0.5468824906206857
doc_00796,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5725339003096152,0.42746609969038485,0.5725339003096152
doc_00719,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.5684760151368464,0.4315239848631536,0.5684760151368464
doc_00719,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.568622611294363,0.431377388705637,0.568622611294363
doc_00719,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6090920048866674,0.39090799511333263,0.6090920048866674
doc_00719,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5300794429428839,0.4699205570571161,0.5300794429428839
doc_00719,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5654959660212269,0.43450403397877313,0.5654959660212269
doc_00719,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.6097169212476182,0.6097169212476182,0.3902830787523818
doc_00104,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.6053462692150279,0.3946537307849721,0.6053462692150279
doc_00104,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.5705918370716487,0.42940816292835127,0.5705918370716487
doc_00104,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6092900430545893,0.39070995694541066,0.6092900430545893
doc_00104,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5462401959545734,0.4537598040454266,0.5462401959545734
doc_00104,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5193650474553894,0.48063495254461064,0.5193650474553894
doc_00104,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.6007308437930176,0.39926915620698245,0.6007308437930176
doc_00700,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.6130007343132184,0.6130007343132184,0.3869992656867816
doc_00700,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.6362613561937888,0.6362613561937888,0.36373864380621124
doc_00700,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,1,False,0.6421972670476953,0.6421972670476953,0.3578027329523047
doc_00700,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.6556727407315435,0.6556727407315435,0.34432725926845653
doc_00700,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,1,False,0.6348428111172584,0.6348428111172584,0.3651571888827417
doc_00700,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.6687158953714667,0.6687158953714667,0.3312841046285333
doc_01030,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.73891158546536,0.26108841453464005,0.73891158546536
doc_01030,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7073429809947086,0.2926570190052914,0.7073429809947086
doc_01030,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6779029967428974,0.32209700325710255,0.6779029967428974
doc_01030,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6829399111200949,0.3170600888799051,0.6829399111200949
doc_01030,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5848932701465352,0.41510672985346475,0.5848932701465352
doc_01030,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.6857222742740006,0.31427772572599944,0.6857222742740006
doc_01256,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6321125281495297,0.6321125281495297,0.3678874718504703
doc_01256,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.6103856426994899,0.6103856426994899,0.3896143573005101
doc_01256,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6404187754249857,0.6404187754249857,0.35958122457501435
doc_01256,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6373321796455422,0.6373321796455422,0.36266782035445777
doc_01256,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.5825619194006727,0.5825619194006727,0.4174380805993273
doc_01256,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5979855612798501,0.5979855612798501,0.4020144387201498
doc_00343,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.643435770600267,0.356564229399733,0.643435770600267
doc_00343,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.651713969502591,0.348286030497409,0.651713969502591
doc_00343,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.6551752947162296,0.3448247052837704,0.6551752947162296
doc_00343,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,0,False,0.6579942879737407,0.3420057120262593,0.6579942879737407
doc_00343,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.6388191019297255,0.36118089807027454,0.6388191019297255
doc_00343,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,0,False,0.678228248676925,0.321771751323075,0.678228248676925
doc_01629,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.5160415875504103,0.5160415875504103,0.4839584124495897
doc_01629,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.528012872816372,0.471987127183628,0.528012872816372
doc_01629,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5366256266623696,0.46337437333763043,0.5366256266623696
doc_01629,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.5099875318739235,0.5099875318739235,0.4900124681260764
doc_01629,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5046218557271953,0.4953781442728047,0.5046218557271953
doc_01629,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5123418401041343,0.4876581598958657,0.5123418401041343
doc_00908,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.5339613482889357,0.4660386517110643,0.5339613482889357
doc_00908,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.5018164893275994,0.49818351067240063,0.5018164893275994
doc_00908,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,1,False,0.503816012859776,0.503816012859776,0.496183987140224
doc_00908,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.5392251328185111,0.5392251328185111,0.4607748671814889
doc_00908,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5654770674709515,0.4345229325290485,0.5654770674709515
doc_00908,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.5960199583475391,0.5960199583475391,0.40398004165246093
doc_00962,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.7943674352100937,0.20563256478990632,0.7943674352100937
doc_00962,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7848623507334815,0.21513764926651846,0.7848623507334815
doc_00962,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7637531147812953,0.23624688521870474,0.7637531147812953
doc_00962,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7661312634620584,0.2338687365379416,0.7661312634620584
doc_00962,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7588592380365705,0.24114076196342948,0.7588592380365705
doc_00962,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7041505237950896,0.2958494762049104,0.7041505237950896
doc_00325,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.7527008066805626,0.7527008066805626,0.24729919331943737
doc_00325,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.7050616141977626,0.7050616141977626,0.29493838580223747
doc_00325,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.7256515397352288,0.7256515397352288,0.2743484602647713
doc_00325,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6691469213111307,0.6691469213111307,0.3308530786888693
doc_00325,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6947099592123869,0.6947099592123869,0.3052900407876132
doc_00325,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6431855547279569,0.6431855547279569,0.3568144452720431
doc_00850,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5686099777943432,0.5686099777943432,0.43139002220565675
doc_00850,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5336963578642462,0.5336963578642462,0.46630364213575376
doc_00850,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5872866467912276,0.5872866467912276,0.41271335320877245
doc_00850,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5591301401228984,0.5591301401228984,0.4408698598771016
doc_00850,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.5093569912514189,0.49064300874858113,0.5093569912514189
doc_00850,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5659641196389622,0.5659641196389622,0.43403588036103785
doc_00898,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.5250856312603498,0.4749143687396502,0.5250856312603498
doc_00898,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.5071128718528708,0.4928871281471292,0.5071128718528708
doc_00898,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.5240120093988573,0.4759879906011427,0.5240120093988573
doc_00898,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5318418561403524,0.5318418561403524,0.4681581438596476
doc_00898,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.5973497535839242,0.40265024641607583,0.5973497535839242
doc_00898,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,0,False,0.5042925193735296,0.4957074806264704,0.5042925193735296
doc_00111,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.7266161106679307,0.27338388933206925,0.7266161106679307
doc_00111,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.6978760556525846,0.3021239443474154,0.6978760556525846
doc_00111,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6889393090804321,0.3110606909195679,0.6889393090804321
doc_00111,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6452268307785651,0.35477316922143487,0.6452268307785651
doc_00111,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.6621398884325299,0.3378601115674701,0.6621398884325299
doc_00111,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7173747058209554,0.2826252941790446,0.7173747058209554
doc_00270,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.5424786371675263,0.5424786371675263,0.45752136283247363
doc_00270,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.5650343905097616,0.5650343905097616,0.43496560949023844
doc_00270,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,1,False,0.5614401869224521,0.5614401869224521,0.4385598130775478
doc_00270,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.5794247657615075,0.5794247657615075,0.4205752342384926
doc_00270,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5013598828719653,0.4986401171280347,0.5013598828719653
doc_00270,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.5806324826028038,0.5806324826028038,0.41936751739719624
doc_00345,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5103961374350363,0.5103961374350363,0.48960386256496374
doc_00345,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5377033716194349,0.5377033716194349,0.46229662838056507
doc_00345,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5467452326839147,0.5467452326839147,0.45325476731608527
doc_00345,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5943207179907315,0.5943207179907315,0.40567928200926856
doc_00345,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.5176701246222399,0.48232987537776006,0.5176701246222399
doc_00345,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5473776178521571,0.5473776178521571,0.4526223821478429
doc_01630,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.6104043513656447,0.38959564863435525,0.6104043513656447
doc_01630,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.6073438365119471,0.3926561634880529,0.6073438365119471
doc_01630,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6166321672839741,0.3833678327160259,0.6166321672839741
doc_01630,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6038502610483751,0.39614973895162486,0.6038502610483751
doc_01630,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5006075660667714,0.49939243393322863,0.5006075660667714
doc_01630,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5680208610076408,0.4319791389923592,0.5680208610076408
doc_01208,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.7997824779297605,0.20021752207023946,0.7997824779297605
doc_01208,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7865893200757414,0.21341067992425855,0.7865893200757414
doc_01208,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7673828585493989,0.23261714145060108,0.7673828585493989
doc_01208,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.780410570406498,0.21958942959350203,0.780410570406498
doc_01208,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7610266953778331,0.23897330462216693,0.7610266953778331
doc_01208,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7787801796101409,0.2212198203898591,0.7787801796101409
doc_00717,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8031786577656431,0.19682134223435688,0.8031786577656431
doc_00717,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8090846237405551,0.19091537625944488,0.8090846237405551
doc_00717,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.8045790130272876,0.19542098697271237,0.8045790130272876
doc_00717,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8351395106675,0.16486048933249997,0.8351395106675
doc_00717,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.767361927166465,0.232638072833535,0.767361927166465
doc_00717,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7815806810485295,0.2184193189514705,0.7815806810485295
doc_00602,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.6063561652918041,0.39364383470819586,0.6063561652918041
doc_00602,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.596380441351721,0.40361955864827903,0.596380441351721
doc_00602,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.5415637328953716,0.45843626710462837,0.5415637328953716
doc_00602,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,0,False,0.5427982827773946,0.4572017172226054,0.5427982827773946
doc_00602,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.6091941893056529,0.39080581069434706,0.6091941893056529
doc_00602,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,0,False,0.6302626306734661,0.3697373693265339,0.6302626306734661
doc_00737,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.584545051929591,0.41545494807040895,0.584545051929591
doc_00737,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.5971780292635568,0.4028219707364432,0.5971780292635568
doc_00737,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5940012309718616,0.40599876902813836,0.5940012309718616
doc_00737,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5997537998099705,0.40024620019002954,0.5997537998099705
doc_00737,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5348910488671955,0.4651089511328045,0.5348910488671955
doc_00737,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5673716924433743,0.43262830755662574,0.5673716924433743
doc_00614,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.6808841423695249,0.3191158576304751,0.6808841423695249
doc_00614,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.653508613397002,0.34649138660299805,0.653508613397002
doc_00614,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.667171829908172,0.33282817009182797,0.667171829908172
doc_00614,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5972693488439904,0.4027306511560096,0.5972693488439904
doc_00614,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.6194525981235849,0.3805474018764151,0.6194525981235849
doc_00614,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5368315790782408,0.46316842092175925,0.5368315790782408
doc_00741,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6790513668523569,0.6790513668523569,0.3209486331476431
doc_00741,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.6206178725495859,0.6206178725495859,0.37938212745041405
doc_00741,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6222423289879271,0.6222423289879271,0.37775767101207297
doc_00741,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6208575715868672,0.6208575715868672,0.3791424284131329
doc_00741,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6518665299935045,0.6518665299935045,0.3481334700064955
doc_00741,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6004491296905206,0.6004491296905206,0.3995508703094795
doc_00621,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.6279176191222415,0.37208238087775847,0.6279176191222415
doc_00621,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.6035752987776309,0.39642470122236906,0.6035752987776309
doc_00621,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.6084171471587395,0.3915828528412605,0.6084171471587395
doc_00621,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,0,False,0.5698049382581218,0.43019506174187816,0.5698049382581218
doc_00621,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.585592536604888,0.41440746339511203,0.585592536604888
doc_00621,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,0,False,0.5886411222424455,0.41135887775755453,0.5886411222424455
doc_00704,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5403979623713769,0.5403979623713769,0.45960203762862306
doc_00704,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5276090169680316,0.5276090169680316,0.4723909830319683
doc_00704,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.5433634782919291,0.4566365217080709,0.5433634782919291
doc_00704,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5248473681961494,0.5248473681961494,0.47515263180385064
doc_00704,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.5489189068400115,0.45108109315998846,0.5489189068400115
doc_00704,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5340816596810553,0.5340816596810553,0.46591834031894475
doc_00926,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8082329431529482,0.19176705684705175,0.8082329431529482
doc_00926,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7793985663882752,0.2206014336117248,0.7793985663882752
doc_00926,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.775162366113693,0.22483763388630695,0.775162366113693
doc_00926,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7696592085616902,0.23034079143830977,0.7696592085616902
doc_00926,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.762759857624442,0.23724014237555802,0.762759857624442
doc_00926,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7547005242865894,0.2452994757134106,0.7547005242865894
doc_00520,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.575298356724977,0.575298356724977,0.424701643275023
doc_00520,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.5476540492069991,0.5476540492069991,0.4523459507930009
doc_00520,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,1,False,0.592522589632886,0.592522589632886,0.40747741036711405
doc_00520,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.5458221376825558,0.5458221376825558,0.4541778623174442
doc_00520,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,1,False,0.5872507164961189,0.5872507164961189,0.412749283503881
doc_00520,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.5262727470342264,0.5262727470342264,0.47372725296577356
doc_01481,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.7164500827359859,0.7164500827359859,0.2835499172640141
doc_01481,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.6383110917890061,0.6383110917890061,0.36168890821099386
doc_01481,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6262824744063821,0.6262824744063821,0.3737175255936179
doc_01481,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6921921337768827,0.6921921337768827,0.3078078662231173
doc_01481,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.7181027282016084,0.7181027282016084,0.28189727179839164
doc_01481,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.665736156726058,0.665736156726058,0.33426384327394193
doc_01236,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6917164508516129,0.6917164508516129,0.3082835491483871
doc_01236,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5508870697174726,0.5508870697174726,0.4491129302825274
doc_01236,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.616165124119747,0.616165124119747,0.383834875880253
doc_01236,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6123278138621,0.6123278138621,0.38767218613789994
doc_01236,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6336280669588761,0.6336280669588761,0.3663719330411239
doc_01236,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5947960246389385,0.5947960246389385,0.40520397536106145
doc_01700,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.6338388558145066,0.3661611441854934,0.6338388558145066
doc_01700,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.6816796281204391,0.31832037187956086,0.6816796281204391
doc_01700,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6334001257457432,0.3665998742542568,0.6334001257457432
doc_01700,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6118457538487464,0.3881542461512536,0.6118457538487464
doc_01700,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.616888636277724,0.38311136372227605,0.616888636277724
doc_01700,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5672306718435915,0.43276932815640845,0.5672306718435915
doc_00647,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.7421748538816664,0.2578251461183336,0.7421748538816664
doc_00647,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7354741082387933,0.26452589176120667,0.7354741082387933
doc_00647,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7329849217616186,0.26701507823838144,0.7329849217616186
doc_00647,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6634151140372905,0.3365848859627095,0.6634151140372905
doc_00647,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.6839989586949297,0.31600104130507034,0.6839989586949297
doc_00647,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.630796610116618,0.36920338988338197,0.630796610116618
doc_00214,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8066291435868933,0.1933708564131067,0.8066291435868933
doc_00214,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7548695920541795,0.24513040794582053,0.7548695920541795
doc_00214,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7968231510031654,0.20317684899683464,0.7968231510031654
doc_00214,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7568552506312118,0.24314474936878816,0.7568552506312118
doc_00214,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7249491431894912,0.2750508568105088,0.7249491431894912
doc_00214,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.6465879856253086,0.3534120143746914,0.6465879856253086
doc_00776,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.521414251515334,0.521414251515334,0.47858574848466595
doc_00776,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5226148249630864,0.5226148249630864,0.47738517503691363
doc_00776,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.50283010811319,0.50283010811319,0.49716989188681004
doc_00776,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5200835480260317,0.5200835480260317,0.4799164519739682
doc_00776,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.5214261861827862,0.5214261861827862,0.4785738138172137
doc_00776,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6125765675654327,0.6125765675654327,0.38742343243456734
doc_00008,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5357093799049449,0.5357093799049449,0.46429062009505506
