input_id,step,corruption_level,confidence,prev_confidence,confidence_diff,confidence_pct_change,moving_avg_confidence,moving_std_confidence,rolling_std_confidence,confidence_range_so_far,rate_of_change,consecutive_decreases,prediction_margin,predicted_class,actual_class,correct,unreliable
doc_00782,0,0.0,0.8997011176345372,0.8997011176345372,0.0,0.0,0.8997011176345372,0.0,0.0,0.0,0.0,0,0.7994022352690744,1,1,True,0
doc_00782,1,0.1,0.8914059494354444,0.8997011176345372,-0.008295168199092817,-0.009219915410244443,0.8955535335349908,0.004147584099546409,0.004147584099546409,0.008295168199092817,-0.008295168199092817,1,0.7828118988708888,1,1,True,0
doc_00782,2,0.2,0.894966167833721,0.8914059494354444,0.0035602183982765823,0.0039939360967148375,0.8953577449679009,0.0033977888252822693,0.0033977888252822693,0.008295168199092817,0.0017801091991382911,0,0.7899323356674419,1,1,True,0
doc_00782,3,0.3,0.8727481242276128,0.894966167833721,-0.02221804360610813,-0.024825568166322125,0.8897053397828288,0.010222904665729619,0.009743550905384339,0.026952993406924364,-0.007406014535369376,1,0.7454962484552257,1,1,True,0
doc_00782,4,0.4,0.8708159310447033,0.8727481242276128,-0.0019321931829094918,-0.0022139184597153895,0.8859274580352038,0.011861525443206395,0.010957538091016128,0.028885186589833856,-0.00048304829572737296,2,0.7416318620894067,1,1,True,0
doc_00782,5,0.5,0.8499604671372758,0.8708159310447033,-0.02085546390742754,-0.02394933666682876,0.8799329595522157,0.017231266596294863,0.01031698201433433,0.049740650497261396,-0.004171092781485508,3,0.6999209342745516,1,1,True,0
doc_00786,0,0.0,0.8948011458591899,0.8948011458591899,0.0,0.0,0.8948011458591899,0.0,0.0,0.0,0.0,0,0.7896022917183798,1,1,True,0
doc_00786,1,0.1,0.8928214996807767,0.8948011458591899,-0.0019796461784131747,-0.0022123867270110774,0.8938113227699833,0.0009898230892065873,0.0009898230892065873,0.0019796461784131747,-0.0019796461784131747,1,0.7856429993615536,1,1,True,0
doc_00786,2,0.2,0.8776346653806547,0.8928214996807767,-0.01518683430012202,-0.017009933458761898,0.888419103640207,0.007668456219192133,0.007668456219192133,0.017166480478535195,-0.00759341715006101,2,0.7552693307613095,1,1,True,0
doc_00786,3,0.3,0.8706296039705028,0.8776346653806547,-0.0070050614101518915,-0.00798175104798715,0.8839717287227811,0.010170611906748856,0.009262775301861842,0.024171541888687087,-0.0023350204700506305,3,0.7412592079410057,1,1,True,0
doc_00786,4,0.4,0.8751688528162441,0.8706296039705028,0.004539248845741306,0.005213754304976628,0.8822111535414736,0.009754566987944847,0.002901262120877895,0.024171541888687087,0.0011348122114353265,0,0.7503377056324884,1,1,True,0
doc_00786,5,0.5,0.8782387267358289,0.8751688528162441,0.003069873919584798,0.0035077504297669148,0.8815490824071995,0.0090268860560798,0.003125658245758709,0.024171541888687087,0.0006139747839169595,0,0.756477453471658,1,1,True,0
doc_00794,0,0.0,0.6426393586113618,0.6426393586113618,0.0,0.0,0.6426393586113618,0.0,0.0,0.0,0.0,0,0.2852787172227236,1,1,True,0
doc_00794,1,0.1,0.6262500763842395,0.6426393586113618,-0.016389282227122326,-0.025503078838085603,0.6344447174978006,0.008194641113561163,0.008194641113561163,0.016389282227122326,-0.016389282227122326,1,0.252500152768479,1,1,True,0
doc_00794,2,0.2,0.5845470662721605,0.6262500763842395,-0.041703010112079,-0.06659162479126289,0.6178121670892539,0.024455092751934922,0.024455092751934922,0.058092292339201324,-0.0208515050560395,2,0.16909413254432099,1,1,True,0
doc_00794,3,0.3,0.6540251884059043,0.5845470662721605,0.06947812213374382,0.11885804607117019,0.6268654224184165,0.02635190633131383,0.02855366751196696,0.06947812213374382,0.023159374044581276,0,0.3080503768118086,1,1,True,0
doc_00794,4,0.4,0.6292387149310668,0.6540251884059043,-0.024786473474837534,-0.03789834690503454,0.6273400809209465,0.02358897150389492,0.028749728853603256,0.06947812213374382,-0.006196618368709383,1,0.25847742986213357,1,1,True,0
doc_00794,5,0.5,0.5307321060535436,0.6292387149310668,-0.09850660887752316,-0.15654886856145617,0.6112387517763794,0.04195192067456202,0.053249001467752265,0.1232930823523607,-0.019701321775504634,2,0.06146421210708719,1,1,True,0
doc_00796,0,0.0,0.5590970967831508,0.5590970967831508,0.0,0.0,0.5590970967831508,0.0,0.0,0.0,0.0,0,0.11819419356630151,0,1,False,1
doc_00796,1,0.1,0.559740969842912,0.5590970967831508,0.000643873059761213,0.0011516301255467673,0.5594190333130313,0.0003219365298806065,0.0003219365298806065,0.000643873059761213,0.000643873059761213,0,0.11948193968582399,0,1,False,1
doc_00796,2,0.2,0.5607168195350466,0.559740969842912,0.0009758496921346005,0.0017433951500967794,0.5598516287203698,0.0006658625927433784,0.0006658625927433784,0.0016197227518958135,0.00048792484606730024,0,0.12143363907009319,1,1,True,0
doc_00796,3,0.3,0.5288312920642514,0.5607168195350466,-0.031885527470795205,-0.05686565189400789,0.5520965445563402,0.013444572173106115,0.014806332448175679,0.031885527470795205,-0.010628509156931734,1,0.05766258412850278,1,1,True,0
doc_00796,4,0.4,0.5468824906206857,0.5288312920642514,0.018051198556434334,0.034134134699126635,0.5510537337692092,0.012204713601117955,0.013055102399382967,0.031885527470795205,0.004512799639108583,0,0.09376498124137145,1,1,True,0
doc_00796,5,0.5,0.5725339003096152,0.5468824906206857,0.025651409688929427,0.04690479239848453,0.5546337615259436,0.013719044746848635,0.017931222167557832,0.04370260824536376,0.005130281937785886,0,0.14506780061923036,1,1,True,0
doc_00799,0,0.0,0.6934309124822515,0.6934309124822515,0.0,0.0,0.6934309124822515,0.0,0.0,0.0,0.0,0,0.38686182496450305,1,1,True,0
doc_00799,1,0.1,0.6882607934515979,0.6934309124822515,-0.005170119030653675,-0.007455853117575004,0.6908458529669247,0.0025850595153268374,0.0025850595153268374,0.005170119030653675,-0.005170119030653675,1,0.37652158690319576,1,1,True,0
doc_00799,2,0.2,0.6640802513347608,0.6882607934515979,-0.024180542116837067,-0.03513281934246567,0.6819239857562035,0.012792749933067908,0.012792749933067908,0.029350661147490742,-0.012090271058418534,2,0.32816050266952157,1,1,True,0
doc_00799,3,0.3,0.6076669585684312,0.6640802513347608,-0.05641329276632956,-0.08494951122690711,0.6633597289592604,0.03400934767686738,0.033768039522896115,0.0857639539138203,-0.018804430922109854,3,0.21533391713686245,1,1,True,0
doc_00799,4,0.4,0.6403851411353677,0.6076669585684312,0.03271818256693648,0.05384229322590688,0.6587648113944818,0.03177674705241675,0.023128619401042175,0.0857639539138203,0.00817954564173412,0,0.2807702822707354,1,1,True,0
doc_00799,5,0.5,0.6700110716031511,0.6403851411353677,0.02962593046778339,0.046262676262691295,0.6606391880959267,0.02930929007082329,0.02546231126947183,0.0857639539138203,0.005925186093556678,0,0.3400221432063022,1,1,True,0
doc_00808,0,0.0,0.5821009700341183,0.5821009700341183,0.0,0.0,0.5821009700341183,0.0,0.0,0.0,0.0,0,0.16420194006823663,0,0,True,0
doc_00808,1,0.1,0.5527281485144182,0.5821009700341183,-0.02937282151970011,-0.050460011289756995,0.5674145592742683,0.014686410759850055,0.014686410759850055,0.02937282151970011,-0.02937282151970011,1,0.10545629702883641,0,0,True,0
doc_00808,2,0.2,0.5998980818211191,0.5527281485144182,0.04716993330670094,0.0853402046439661,0.5782424001232186,0.01944937142699183,0.01944937142699183,0.04716993330670094,0.02358496665335047,0,0.19979616364223834,0,0,True,0
doc_00808,3,0.3,0.685406266592026,0.5998980818211191,0.08550818477090683,0.1425378532822249,0.6050333667404204,0.04936573926855433,0.05491421116168361,0.13267811807760777,0.02850272825696894,0,0.370812533184052,0,0,True,0
doc_00808,4,0.4,0.6181488025905986,0.685406266592026,-0.0672574640014274,-0.0981278801780507,0.6076564539104561,0.04446462994371067,0.03677001334923209,0.13267811807760777,-0.01681436600035685,1,0.2362976051811972,0,0,True,0
doc_00808,5,0.5,0.6255094725986983,0.6181488025905986,0.007360670008099701,0.011907602145716184,0.6106319570251632,0.04113215519056552,0.03012081572148806,0.13267811807760777,0.0014721340016199402,0,0.2510189451973966,0,0,True,0
doc_00823,0,0.0,0.5900588113820661,0.5900588113820661,0.0,0.0,0.5900588113820661,0.0,0.0,0.0,0.0,0,0.18011762276413218,0,0,True,0
doc_00823,1,0.1,0.6022589769388327,0.5900588113820661,0.012200165556766618,0.02067618569781335,0.5961588941604494,0.006100082778383309,0.006100082778383309,0.012200165556766618,0.012200165556766618,0,0.20451795387766536,0,0,True,0
doc_00823,2,0.2,0.5955805368474418,0.6022589769388327,-0.006678440091390847,-0.011088983887523076,0.5959661083894469,0.004988153229645332,0.004988153229645332,0.012200165556766618,-0.0033392200456954235,1,0.19116107369488372,0,0,True,0
doc_00823,3,0.3,0.5706271631730169,0.5955805368474418,-0.02495337367442496,-0.04189756402469004,0.5896313720853394,0.01179185764031895,0.01361308219612066,0.03163181376581581,-0.008317791224808321,2,0.1412543263460337,0,0,True,0
doc_00823,4,0.4,0.658376761333435,0.5706271631730169,0.08774959816041816,0.15377746420706592,0.6033804499349585,0.029451432769004443,0.0369173681569854,0.08774959816041816,0.02193739954010454,0,0.31675352266687,0,0,True,0
doc_00823,5,0.5,0.613148902692908,0.658376761333435,-0.04522785864052703,-0.0686960131292079,0.6050085253946168,0.027130712460869223,0.03582930133334359,0.08774959816041816,-0.009045571728105406,1,0.22629780538581612,0,0,True,0
doc_00829,0,0.0,0.6037974051906002,0.6037974051906002,0.0,0.0,0.6037974051906002,0.0,0.0,0.0,0.0,0,0.20759481038120042,1,1,True,0
doc_00829,1,0.1,0.6402845624071869,0.6037974051906002,0.036487157216586685,0.06042947005555417,0.6220409837988936,0.018243578608293343,0.018243578608293343,0.036487157216586685,0.036487157216586685,0,0.2805691248143738,1,1,True,0
doc_00829,2,0.2,0.5886859333976284,0.6402845624071869,-0.05159862900955847,-0.08058702651766339,0.6109226336651385,0.02165919803882084,0.02165919803882084,0.05159862900955847,-0.025799314504779236,1,0.17737186679525685,1,1,True,0
doc_00829,3,0.3,0.5145824614954096,0.5886859333976284,-0.07410347190221878,-0.12587946763824834,0.5868375906227064,0.04573957301758602,0.0515910858334435,0.12570210091177725,-0.02470115730073959,2,0.029164922990819353,1,1,True,0
doc_00829,4,0.4,0.565398685459621,0.5145824614954096,0.05081622396421137,0.09875234343692198,0.5825498095900893,0.04179984565281968,0.030940640448858858,0.12570210091177725,0.012704055991052843,0,0.13079737091924204,1,1,True,0
doc_00829,5,0.5,0.6073638713475553,0.565398685459621,0.0419651858879343,0.07422229122061041,0.586685486549667,0.0392624719047277,0.03793525984964619,0.12570210091177725,0.00839303717758686,0,0.21472774269511063,1,1,True,0
doc_00833,0,0.0,0.5348217131658539,0.5348217131658539,0.0,0.0,0.5348217131658539,0.0,0.0,0.0,0.0,0,0.06964342633170789,0,0,True,0
doc_00833,1,0.1,0.5575325814938965,0.5348217131658539,0.022710868328042588,0.04246437227390524,0.5461771473298752,0.011355434164021294,0.011355434164021294,0.022710868328042588,0.022710868328042588,0,0.11506516298779312,0,0,True,0
doc_00833,2,0.2,0.5226004497362547,0.5575325814938965,-0.03493213175764176,-0.06265487061588736,0.5383182481320018,0.014473718132312137,0.014473718132312137,0.03493213175764176,-0.01746606587882088,1,0.04520089947250955,0,0,True,0
doc_00833,3,0.3,0.5708053593333406,0.5226004497362547,0.0482049095970859,0.0922404671129041,0.5464400259323365,0.018841608512657457,0.020330966446864326,0.0482049095970859,0.016068303199028633,0,0.14161071866668135,0,0,True,0
doc_00833,4,0.4,0.522312187705994,0.5708053593333406,-0.048493171627346676,-0.08495570483778077,0.5416144582870681,0.01942033422656895,0.022792260135455863,0.048493171627346676,-0.012123292906836669,1,0.04462437541198799,0,0,True,0
doc_00833,5,0.5,0.5794545707337198,0.522312187705994,0.057142383027725785,0.10940273723785066,0.5479211436948433,0.022653091519472583,0.025147671618340674,0.057142383027725785,0.011428476605545157,0,0.15890914146743945,0,0,True,0
doc_00838,0,0.0,0.6396114298190454,0.6396114298190454,0.0,0.0,0.6396114298190454,0.0,0.0,0.0,0.0,0,0.2792228596380908,1,1,True,0
doc_00838,1,0.1,0.6324954002009627,0.6396114298190454,-0.007116029618082664,-0.011125551055421077,0.6360534150100041,0.003558014809041332,0.003558014809041332,0.007116029618082664,-0.007116029618082664,1,0.2649908004019255,1,1,True,0
doc_00838,2,0.2,0.6019948201821756,0.6324954002009627,-0.030500580018787082,-0.04822261159384896,0.6247005500673947,0.01631608810544061,0.01631608810544061,0.03761660963686975,-0.015250290009393541,2,0.20398964036435135,1,1,True,0
doc_00838,3,0.3,0.5467713034729295,0.6019948201821756,-0.05522351670924619,-0.09173420577362186,0.6052182384187783,0.03658336301954489,0.035478542715681655,0.09284012634611594,-0.018407838903082063,3,0.09354260694585897,1,1,True,0
doc_00838,4,0.4,0.5532667847607049,0.5467713034729295,0.00649548128777544,0.011879704085635193,0.5948279476871636,0.038762179064208396,0.024644696321323586,0.09284012634611594,0.00162387032194386,0,0.1065335695214098,1,1,True,0
doc_00838,5,0.5,0.5096075038150858,0.5532667847607049,-0.043659280945619106,-0.0789118055668249,0.5806245403751507,0.04754758319683046,0.019233859307818714,0.1300039260039596,-0.00873185618912382,1,0.019215007630171588,0,1,False,1
doc_00839,0,0.0,0.5970773256262238,0.5970773256262238,0.0,0.0,0.5970773256262238,0.0,0.0,0.0,0.0,0,0.19415465125244774,0,0,True,0
doc_00839,1,0.1,0.5829291571932651,0.5970773256262238,-0.014148168432958741,-0.023695705440028098,0.5900032414097445,0.0070740842164793705,0.0070740842164793705,0.014148168432958741,-0.014148168432958741,1,0.16585831438653031,0,0,True,0
doc_00839,2,0.2,0.5806406154307313,0.5829291571932651,-0.002288541762533791,-0.0039259346256633465,0.5868823660834067,0.007269216184682421,0.007269216184682421,0.016436710195492532,-0.0011442708812668956,2,0.16128123086146262,0,0,True,0
doc_00839,3,0.3,0.6178084213416442,0.5806406154307313,0.03716780591091284,0.06401172243753736,0.5946138798979661,0.014797298589570424,0.017007339223479533,0.03716780591091284,0.012389268636970948,0,0.23561684268328836,0,0,True,0
doc_00839,4,0.4,0.6399111009487849,0.6178084213416442,0.02210267960714074,0.03577594419827129,0.6036733241081299,0.022437962341251064,0.024456230052876556,0.059270485518053584,0.005525669901785185,0,0.2798222018975698,0,0,True,0
doc_00839,5,0.5,0.54288221834266,0.6399111009487849,-0.09702888260612486,-0.15162869102014614,0.5935414731472183,0.030542164535171116,0.04152250848964537,0.09702888260612486,-0.019405776521224972,1,0.08576443668532013,0,0,True,0
doc_00843,0,0.0,0.6726011227962899,0.6726011227962899,0.0,0.0,0.6726011227962899,0.0,0.0,0.0,0.0,0,0.34520224559257984,1,1,True,0
doc_00843,1,0.1,0.6210838958132456,0.6726011227962899,-0.051517226983044284,-0.07659402465589886,0.6468425093047678,0.025758613491522142,0.025758613491522142,0.051517226983044284,-0.051517226983044284,1,0.24216779162649132,1,1,True,0
doc_00843,2,0.2,0.6441909075366672,0.6210838958132456,0.023107011723421556,0.03720433242463209,0.6459586420487343,0.021068931834725923,0.021068931834725923,0.051517226983044284,0.011553505861710778,0,0.2883818150733344,1,1,True,0
doc_00843,3,0.3,0.6877135945025457,0.6441909075366672,0.043522686965878465,0.06756178402502704,0.6563973801621872,0.02568709163560572,0.027623812229755483,0.06662969868930002,0.014507562321959488,0,0.37542718900509137,1,1,True,0
doc_00843,4,0.4,0.5277941650718699,0.6877135945025457,-0.15991942943067572,-0.23253783364040181,0.6306767371441238,0.05633886092571827,0.06750855900186867,0.15991942943067572,-0.03997985735766893,1,0.05558833014373993,1,1,True,0
doc_00843,5,0.5,0.5029328803979092,0.5277941650718699,-0.02486128467396076,-0.04710412944897826,0.609386094353088,0.07008219027886899,0.08187810702507857,0.18478071410463648,-0.004972256934792152,2,0.005865760795818298,0,1,False,1
doc_00845,0,0.0,0.5823542400129892,0.5823542400129892,0.0,0.0,0.5823542400129892,0.0,0.0,0.0,0.0,0,0.16470848002597838,1,1,True,0
doc_00845,1,0.1,0.5686499189127059,0.5823542400129892,-0.013704321100283301,-0.02353262011104724,0.5755020794628476,0.0068521605501416505,0.0068521605501416505,0.013704321100283301,-0.013704321100283301,1,0.13729983782541177,1,1,True,0
doc_00845,2,0.2,0.5642118061703791,0.5686499189127059,-0.00443811274232675,-0.007804648509952658,0.5717386550320248,0.007721925258399371,0.007721925258399371,0.01814243384261005,-0.002219056371163375,2,0.12842361234075833,1,1,True,0
doc_00845,3,0.3,0.5358168288893626,0.5642118061703791,-0.028394977281016587,-0.050326804527096244,0.5627581984963592,0.01693124023924898,0.01454488600461046,0.04653741112362664,-0.009464992427005528,3,0.07163365777872516,1,1,True,0
doc_00845,4,0.4,0.5346017131706162,0.5358168288893626,-0.001215115718746329,-0.0022677819232833963,0.5571269014312106,0.01887271955429677,0.013680922842711392,0.047752526842372967,-0.00030377892968658227,4,0.06920342634123244,1,1,True,0
doc_00845,5,0.5,0.5358713964891346,0.5346017131706162,0.0012696833185183998,0.0023750079493538487,0.553584317274198,0.018962220299678305,0.0005860962721651708,0.047752526842372967,0.00025393666370368,0,0.07174279297826924,1,1,True,0
doc_00847,0,0.0,0.6008580739361947,0.6008580739361947,0.0,0.0,0.6008580739361947,0.0,0.0,0.0,0.0,0,0.20171614787238945,0,0,True,0
doc_00847,1,0.1,0.5615863378073509,0.6008580739361947,-0.039271736128843826,-0.06535942152125279,0.5812222058717729,0.019635868064421913,0.019635868064421913,0.039271736128843826,-0.039271736128843826,1,0.12317267561470191,0,0,True,0
doc_00847,2,0.2,0.5570727712153734,0.5615863378073509,-0.004513566591977547,-0.008037173072265695,0.5731723943196397,0.019663260372548487,0.019663260372548487,0.04378530272082137,-0.0022567832959887735,2,0.11414554243074676,0,0,True,0
doc_00847,3,0.3,0.5301358096206245,0.5570727712153734,-0.0269369615947489,-0.048354475369492854,0.5624132481448859,0.025244019798521287,0.01388487549082441,0.07072226431557027,-0.008978987198249633,3,0.060271619241248964,0,0,True,0
doc_00847,4,0.4,0.5707515384913062,0.5301358096206245,0.040615728870681767,0.07661381882455211,0.56408090621417,0.022823951503074594,0.016873206919857164,0.07072226431557027,0.010153932217670442,0,0.1415030769826125,0,0,True,0
doc_00847,5,0.5,0.5214340594287523,0.5707515384913062,-0.049317479062553904,-0.08640796517678614,0.5569730984166004,0.02620525316830337,0.021493078030907022,0.07942401450744241,-0.00986349581251078,1,0.04286811885750463,0,0,True,0
doc_00850,0,0.0,0.5686099777943432,0.5686099777943432,0.0,0.0,0.5686099777943432,0.0,0.0,0.0,0.0,0,0.1372199555886865,0,0,True,0
doc_00850,1,0.1,0.5336963578642462,0.5686099777943432,-0.034913619930097006,-0.06140170115467915,0.5511531678292947,0.017456809965048503,0.017456809965048503,0.034913619930097006,-0.034913619930097006,1,0.06739271572849248,0,0,True,0
doc_00850,2,0.2,0.5872866467912276,0.5336963578642462,0.053590288926981366,0.10041344321973596,0.5631976608166056,0.022210352662965754,0.022210352662965754,0.053590288926981366,0.026795144463490683,0,0.17457329358245516,0,0,True,0
doc_00850,3,0.3,0.5591301401228984,0.5872866467912276,-0.02815650666832914,-0.04794337964632524,0.5621807806431788,0.019315200229904638,0.021887554086541555,0.053590288926981366,-0.00938550222277638,1,0.11826028024579682,0,0,True,0
doc_00850,4,0.4,0.5093569912514189,0.5591301401228984,-0.049773148871479544,-0.08901889792694642,0.5516160227648268,0.027293186036991882,0.03222005315689691,0.07792965553980868,-0.012443287217869886,2,0.01871398250283779,1,0,False,1
doc_00850,5,0.5,0.5659641196389622,0.5093569912514189,0.05660712838754334,0.11113448791282425,0.5540073722438493,0.02548249919118965,0.025228812031952368,0.07792965553980868,0.011321425677508667,0,0.1319282392779244,0,0,True,0
doc_00852,0,0.0,0.6621739794849746,0.6621739794849746,0.0,0.0,0.6621739794849746,0.0,0.0,0.0,0.0,0,0.32434795896994917,0,0,True,0
doc_00852,1,0.1,0.6151662991860491,0.6621739794849746,-0.047007680298925436,-0.0709899237289376,0.6386701393355119,0.023503840149462718,0.023503840149462718,0.047007680298925436,-0.047007680298925436,1,0.23033259837209835,0,0,True,0
doc_00852,2,0.2,0.6145224721480174,0.6151662991860491,-0.0006438270380317856,-0.0010465902291521148,0.6306209169396804,0.02231293265207664,0.02231293265207664,0.04765150733695722,-0.0003219135190158928,2,0.22904494429603478,0,0,True,0
doc_00852,3,0.3,0.6492343773970084,0.6145224721480174,0.03471190524899104,0.05648598191642719,0.6352742820540124,0.02093708774672178,0.016213728175900367,0.04765150733695722,0.011570635082997013,0,0.2984687547940168,0,0,True,0
doc_00852,4,0.4,0.5912674571598882,0.6492343773970084,-0.057966920237120245,-0.08928504443884883,0.6264729170751876,0.0257010781216096,0.023818470726843965,0.07090652232508643,-0.014491730059280061,1,0.18253491431977625,0,0,True,0
doc_00852,5,0.5,0.6317634801603098,0.5912674571598882,0.040496023000421655,0.06849019425987263,0.6273546775893747,0.02354446902918242,0.024279218298972893,0.07090652232508643,0.008099204600084332,0,0.26352696032061973,0,0,True,0
doc_00854,0,0.0,0.6180467681521574,0.6180467681521574,0.0,0.0,0.6180467681521574,0.0,0.0,0.0,0.0,0,0.23609353630431484,1,1,True,0
doc_00854,1,0.1,0.598747892194834,0.6180467681521574,-0.01929887595732338,-0.03122559157622223,0.6083973301734957,0.00964943797866169,0.00964943797866169,0.01929887595732338,-0.01929887595732338,1,0.19749578438966814,1,1,True,0
doc_00854,2,0.2,0.6364099549436587,0.598747892194834,0.037662062748824665,0.06290137007541954,0.6177348717635501,0.015377054380732816,0.015377054380732816,0.037662062748824665,0.018831031374412333,0,0.2728199098873174,1,1,True,0
doc_00854,3,0.3,0.5529161592439691,0.6364099549436587,-0.08349379569968962,-0.1311949868965851,0.6015301936336548,0.031066302176981513,0.03414054714805536,0.08349379569968962,-0.027831265233229874,1,0.10583231848793817,1,1,True,0
doc_00854,4,0.4,0.638367167238099,0.5529161592439691,0.08545100799412997,0.15454604927982493,0.6088975883545437,0.03145164740764376,0.039828687828861196,0.08545100799412997,0.021362751998532492,0,0.27673433447619816,1,1,True,0
doc_00854,5,0.5,0.6011106748480954,0.638367167238099,-0.037256492390003615,-0.05836216883019555,0.6075997694368023,0.028857583178924118,0.03498036326400482,0.08545100799412997,-0.007451298478000723,1,0.20222134969619093,1,1,True,0
doc_00862,0,0.0,0.6549619512574901,0.6549619512574901,0.0,0.0,0.6549619512574901,0.0,0.0,0.0,0.0,0,0.30992390251498025,1,0,False,1
doc_00862,1,0.1,0.6341140263683486,0.6549619512574901,-0.020847924889141556,-0.03183074199824083,0.6445379888129193,0.010423962444570778,0.010423962444570778,0.020847924889141556,-0.020847924889141556,1,0.2682280527366972,1,0,False,1
doc_00862,2,0.2,0.6025647026996759,0.6341140263683486,-0.03154932366867269,-0.04975339190864404,0.6305468934418382,0.021539285690630315,0.021539285690630315,0.05239724855781425,-0.015774661834336345,2,0.20512940539935176,1,0,False,1
doc_00862,3,0.3,0.6513284129139659,0.6025647026996759,0.048763710214290046,0.08092692783997066,0.6357422733098701,0.020710662398059566,0.02019239230215143,0.05239724855781425,0.016254570071430014,0,0.30265682582793185,1,0,False,1
doc_00862,4,0.4,0.60597211408342,0.6513284129139659,-0.04535629883054593,-0.0696366041021107,0.6297882414645801,0.02202151698752903,0.02222786971800918,0.05239724855781425,-0.011339074707636482,1,0.21194422816684,1,0,False,1
doc_00862,5,0.5,0.5946951414826503,0.60597211408342,-0.011276972600769652,-0.01860972202958044,0.6239393914675918,0.02398265845973658,0.02447604585816135,0.06026680977483978,-0.0022553945201539303,2,0.18939028296530075,1,0,False,1
doc_00863,0,0.0,0.6293729828258003,0.6293729828258003,0.0,0.0,0.6293729828258003,0.0,0.0,0.0,0.0,0,0.25874596565160074,0,0,True,0
doc_00863,1,0.1,0.562531448186892,0.6293729828258003,-0.0668415346389083,-0.10620337456939884,0.5959522155063461,0.03342076731945415,0.03342076731945415,0.0668415346389083,-0.0668415346389083,1,0.12506289637378415,0,0,True,0
doc_00863,2,0.2,0.5817712649575071,0.562531448186892,0.019239816770615037,0.03420220653019014,0.5912252319900665,0.02809484896691485,0.02809484896691485,0.0668415346389083,0.009619908385307518,0,0.16354252991501417,0,0,True,0
doc_00863,3,0.3,0.6032418323478845,0.5817712649575071,0.02147056739037745,0.036905513702100205,0.594229382079521,0.0248810200179821,0.016628259720418283,0.0668415346389083,0.007156855796792483,0,0.206483664695769,0,0,True,0
doc_00863,4,0.4,0.6784082053652005,0.6032418323478845,0.07516637301731599,0.12460404598394657,0.6110651467366569,0.04036116960731002,0.041432230004085684,0.11587675717830848,0.018791593254328998,0,0.35681641073040105,0,0,True,0
doc_00863,5,0.5,0.58307565200888,0.6784082053652005,-0.09533255335632052,-0.14052388016887432,0.6064002309486941,0.03829265212285897,0.04102161244931917,0.11587675717830848,-0.0190665106712641,1,0.16615130401776013,0,0,True,0
doc_00868,0,0.0,0.5346727012256103,0.5346727012256103,0.0,0.0,0.5346727012256103,0.0,0.0,0.0,0.0,0,0.0693454024512205,0,0,True,0
doc_00868,1,0.1,0.5604197798988944,0.5346727012256103,0.025747078673284074,0.04815484054874133,0.5475462405622523,0.012873539336642037,0.012873539336642037,0.025747078673284074,0.025747078673284074,0,0.12083955979778876,0,0,True,0
doc_00868,2,0.2,0.5859686952193202,0.5604197798988944,0.025548915320425802,0.04558888932334811,0.5603537254479416,0.02094155394335304,0.02094155394335304,0.051295993993709876,0.012774457660212901,0,0.17193739043864026,0,0,True,0
doc_00868,3,0.3,0.5132438499617247,0.5859686952193202,-0.07272484525759548,-0.12411046161838997,0.5485762565763874,0.027295381115365665,0.030124221626141902,0.07272484525759548,-0.02424161508586516,1,0.026487699923449348,1,0,False,1
doc_00868,4,0.4,0.5770675036789625,0.5132438499617247,0.06382365371723786,0.12435347003572966,0.5542745059969024,0.026942725363631057,0.03238928681317882,0.07272484525759548,0.015955913429309465,0,0.154135007357925,0,0,True,0
doc_00868,5,0.5,0.6090069268927014,0.5770675036789625,0.03193942321373888,0.055347811148810766,0.5633965761462023,0.031952874582116125,0.03981087572278094,0.09576307693097674,0.006387884642747777,0,0.2180138537854029,0,0,True,0
doc_00869,0,0.0,0.7563202429660033,0.7563202429660033,0.0,0.0,0.7563202429660033,0.0,0.0,0.0,0.0,0,0.5126404859320066,0,0,True,0
doc_00869,1,0.1,0.7139394709869724,0.7563202429660033,-0.042380771979030896,-0.05603548546159423,0.7351298569764879,0.021190385989515448,0.021190385989515448,0.042380771979030896,-0.042380771979030896,1,0.42787894197394494,0,0,True,0
doc_00869,2,0.2,0.6877074063214479,0.7139394709869724,-0.026232064665524524,-0.03674270121143532,0.7193223734248079,0.028268499159483193,0.028268499159483193,0.06861283664455542,-0.013116032332762262,2,0.3754148126428958,0,0,True,0
doc_00869,3,0.3,0.7344496330549971,0.6877074063214479,0.04674222673354922,0.06796818865682099,0.7231041883323551,0.025342403310106912,0.019130033759287814,0.06861283664455542,0.015580742244516407,0,0.4688992661099942,0,0,True,0
doc_00869,4,0.4,0.7588356270325063,0.7344496330549971,0.02438599397750918,0.033203085521431676,0.7302504760723854,0.02679678410330089,0.029512212620470404,0.0711282207110584,0.006096498494377295,0,0.5176712540650126,0,0,True,0
doc_00869,5,0.5,0.7584005415761529,0.7588356270325063,-0.00043508545635340123,-0.0005733592900149421,0.7349421536563466,0.02661670323922533,0.011394501698500693,0.0711282207110584,-8.701709127068025e-05,1,0.5168010831523059,0,0,True,0
doc_00872,0,0.0,0.5461146309026181,0.5461146309026181,0.0,0.0,0.5461146309026181,0.0,0.0,0.0,0.0,0,0.09222926180523622,0,0,True,0
doc_00872,1,0.1,0.58311890077439,0.5461146309026181,0.037004269871771855,0.06775916223048485,0.5646167658385041,0.018502134935885928,0.018502134935885928,0.037004269871771855,0.037004269871771855,0,0.16623780154877998,0,0,True,0
